시군구명,접근성 변수명,위도,경도
창원시,버스정류장_서상삼거리,35.26062297,128.6104637
창원시,버스정류장_제일고등학교,35.2619199,128.5069223
창원시,버스정류장_마산대학교종점,35.2617367,128.5035485
창원시,버스정류장_마산대학교종점,35.26239943,128.5036764
창원시,버스정류장_제일고등학교,35.26200106,128.5066251
창원시,버스정류장_한마음아파트,35.25984322,128.6335314
창원시,버스정류장_서상삼거리,35.26009881,128.610353
창원시,버스정류장_안성새터마을,35.26055991,128.5456446
창원시,버스정류장_안성새터마을,35.26046254,128.5457148
창원시,버스정류장_창원여중,35.25946231,128.6166879
창원시,버스정류장_3.15아트센터,35.22638784,128.5775004
창원시,버스정류장_호계농협,35.26059844,128.5231042
창원시,버스정류장_도계초등학교,35.25865773,128.6380958
창원시,버스정류장_도계초등학교,35.25905985,128.6380159
창원시,버스정류장_북부,35.34679099,128.7236716
창원시,버스정류장_창원여중,35.25891244,128.6165122
창원시,버스정류장_경상고교,35.25903538,128.597436
창원시,버스정류장_도계동.의창스포츠센터,35.25820114,128.6336242
창원시,버스정류장_평성마을,35.25931701,128.5380794
창원시,버스정류장_평성마을,35.25923087,128.5383633
창원시,버스정류장_소계종점입구,35.25822344,128.6020942
창원시,버스정류장_소계종점,35.25820544,128.6022282
창원시,버스정류장_수곡,35.2595345,128.5097859
창원시,버스정류장_수곡,35.25949401,128.5097192
창원시,버스정류장_창원역,35.2570333,128.607186
창원시,버스정류장_창원역,35.25716544,128.6077952
창원시,버스정류장_도계동.의창스포츠센터,35.25681244,128.6344112
창원시,버스정류장_마산대학교정문,35.25827017,128.5095377
창원시,버스정류장_동서병원,35.25652114,128.5216444
창원시,버스정류장_동서병원,35.25800183,128.5221737
창원시,버스정류장_마산대학교정문,35.25790212,128.5087735
창원시,버스정류장_창원웨딩의전당,35.25656237,128.610464
창원시,버스정류장_소계입구,35.25667221,128.6012452
창원시,버스정류장_소계시장,35.25682161,128.599647
창원시,버스정류장_대남종합상가,35.25613503,128.6402705
창원시,버스정류장_창원웨딩의전당,35.25641544,128.6103552
창원시,버스정류장_창원역,35.25660228,128.6072379
창원시,버스정류장_소계입구,35.25645598,128.6011096
창원시,버스정류장_창원중고등학교,35.25557359,128.6409908
창원시,버스정류장_소계동,35.25578386,128.6022227
창원시,버스정류장_도계주유소,35.25519246,128.6362174
창원시,버스정류장_팔용동행정복지센터,35.25544573,128.6130352
창원시,버스정류장_팔용동행정복지센터,35.25538296,128.613313
창원시,버스정류장_소계동,35.25536493,128.6026193
창원시,버스정류장_도계주유소,35.25482915,128.6361025
창원시,버스정류장_극동아파트,35.25471506,128.6136884
창원시,버스정류장_극동아파트,35.25454874,128.6136132
창원시,버스정류장_구암중,35.25502295,128.5967409
창원시,버스정류장_죽암,35.25563012,128.5101992
창원시,버스정류장_죽암,35.25538634,128.5100923
창원시,버스정류장_대지아파트,35.25416637,128.5972186
창원시,버스정류장_장미파크맨션,35.25463376,128.5193277
창원시,버스정류장_경남테크노파크,35.25327028,128.6078276
창원시,버스정류장_팔용동,35.25324795,128.6110368
창원시,버스정류장_서광맨션,35.25415644,128.5199602
창원시,버스정류장_의창구청.두산위브,35.25224725,128.6415994
창원시,버스정류장_사화초등학교,35.25268544,128.6154542
창원시,버스정류장_팔용동,35.25274044,128.6109002
창원시,버스정류장_사화초등학교,35.25259512,128.6150472
창원시,버스정류장_팔용중학교,35.25269323,128.6172099
창원시,버스정류장_의창구청.두산위브,35.25209525,128.641729
창원시,버스정류장_팔용동입구,35.25246628,128.6100229
창원시,버스정류장_유성아파트,35.25267506,128.5939101
창원시,버스정류장_구미동,35.25353844,128.5209052
창원시,버스정류장_팔용중학교,35.25217843,128.6177622
창원시,버스정류장_수영아파트,35.25227641,128.5946095
창원시,버스정류장_구미동,35.25311314,128.5209403
창원시,버스정류장_명지여고,35.25148044,128.6477562
창원시,버스정류장_서부경찰서.원흥사,35.2513897,128.63946
창원시,버스정류장_팔용동입구,35.25160363,128.6107104
창원시,버스정류장_한국전력,35.25127276,128.599324
창원시,버스정류장_명서중학교,35.25094308,128.6459439
창원시,버스정류장_명지여고,35.25087044,128.6482982
창원시,버스정류장_명서중학교,35.25070197,128.6452126
창원시,버스정류장_서부경찰서.원흥사,35.25053996,128.6397132
창원시,버스정류장_농산물도매시장입구,35.25235003,128.5124542
창원시,버스정류장_중리본동,35.25209701,128.5123391
창원시,버스정류장_KT동마산지점,35.25052541,128.5979819
창원시,버스정류장_동서식품,35.25074578,128.6129642
창원시,버스정류장_한국전력,35.25086644,128.5993142
창원시,버스정류장_구암동주민센터,35.2509249,128.5936417
창원시,버스정류장_구암동주민센터,35.25074443,128.5936932
창원시,버스정류장_팔용어울림운동장,35.25004039,128.6176223
창원시,버스정류장_팔용어울림운동장,35.25025931,128.6179315
창원시,버스정류장_봉림휴먼시아,35.24923415,128.667319
창원시,버스정류장_봉림휴먼시아,35.24918625,128.6661479
창원시,버스정류장_동서식품,35.2498699,128.6137411
창원시,버스정류장_동신아파트,35.25109144,128.5135482
창원시,버스정류장_KT동마산지점,35.25005349,128.5978164
창원시,버스정류장_중리현대아파트,35.25078944,128.5212192
창원시,버스정류장_명서초등학교,35.24922637,128.641231
창원시,버스정류장_명서초등학교,35.24892358,128.6424087
창원시,버스정류장_동신아파트,35.25076149,128.5136388
창원시,버스정류장_중리현대아파트,35.25060444,128.5217312
창원시,버스정류장_차룡단지,35.24942944,128.6077662
창원시,버스정류장_차룡단지,35.24951773,128.6081181
창원시,버스정류장_명서1동,35.24866236,128.6487532
창원시,버스정류장_명서1동,35.24858143,128.6488812
창원시,버스정류장_구암동육교,35.24875251,128.5947137
창원시,버스정류장_청소년복지회관.창신대학,35.24905689,128.6017678
