시군구명	접근성 변수명	위도	경도
창원시	버스정류장_진해수협	35.15245601	128.6638804
창원시	버스정류장_시립마산요양병원	35.15360488	128.5513636
창원시	버스정류장_진해역	35.15250168	128.6608017
창원시	버스정류장_벚꽃상가	35.15226034	128.6702442
창원시	버스정류장_중앙시장	35.15216426	128.6669363
창원시	버스정류장_진해수협	35.15222091	128.6637921
창원시	버스정류장_대동아파트앞	35.15172444	128.7060667
창원시	버스정류장_벚꽃상가	35.15199743	128.6702042
창원시	버스정류장_묵지마을	35.15401483	128.5277519
창원시	버스정류장_묵지마을	35.15354134	128.5245591
창원시	버스정류장_외추마을	35.15330726	128.4763864
창원시	버스정류장_외추마을	35.15335143	128.4761862
창원시	버스정류장_충무동행정복지센터	35.15079943	128.6599797
창원시	버스정류장_가포송신소	35.15180381	128.5867603
창원시	버스정류장_동전마을	35.15259133	128.5172446
창원시	버스정류장_옥동마을	35.15179064	128.5477891
창원시	버스정류장_동전마을	35.15237385	128.5169495
창원시	버스정류장_가포송신소	35.15148958	128.5867968
창원시	버스정류장_충무동행정복지센터	35.15041284	128.6596573
창원시	버스정류장_이동119안전센터	35.14990844	128.6978717
창원시	버스정류장_자은주공아파트	35.14961069	128.7070472
창원시	버스정류장_자은주공아파트	35.14958143	128.7067372
창원시	버스정류장_이동119안전센터	35.14923281	128.6981797
창원시	버스정류장_현동지구대	35.15061712	128.5544999
창원시	버스정류장_현동지구대	35.15021878	128.5545381
창원시	버스정류장_이동교	35.14809043	128.6993762
창원시	버스정류장_학동마을회관	35.15122341	128.4403946
창원시	버스정류장_진해골프장입구	35.14775097	128.6993342
창원시	버스정류장_옥동	35.1498394	128.547106
창원시	버스정류장_학동마을회관	35.15128578	128.440175
창원시	버스정류장_옥동마을	35.15376208	128.5493463
창원시	버스정류장_벚꽃마을삼성아파트입구	35.14772416	128.7071851
창원시	버스정류장_진해청소년전당	35.14782766	128.6595416
창원시	버스정류장_진해청소년전당	35.14765438	128.6592145
창원시	버스정류장_원산마을회관	35.15099761	128.3700704
창원시	버스정류장_원산마을회관	35.15102082	128.3699567
창원시	버스정류장_자은동행정복지센터	35.14652931	128.7069486
창원시	버스정류장_날개	35.1478162	128.583707
창원시	버스정류장_날개	35.14771512	128.5838003
창원시	버스정류장_현동초등학교	35.14593876	128.5580002
창원시	버스정류장_현동초등학교	35.14715162	128.5576067
창원시	버스정류장_덕산해군아파트	35.14572723	128.7072731
창원시	버스정류장_남원로터리	35.14630604	128.6597162
창원시	버스정류장_남원로터리	35.14601743	128.6602542
